topic0,reserve0,reserve1,blockNum,index
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049c8d9037b6a0000000000000000000000000000000000000000000008bd1330037ad0290efa,14842653,271,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049c478016df50000000000000000000000000000000000000000000008bd98620b2859d4b907,14842654,9,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049c472de1c810000000000000000000000000000000000000000000008bd98fe5cecabf2b907,14842654,370,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049c4a8f8025c0000000000000000000000000000000000000000000008bd929a3ec5460aa36e,14842654,477,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049c4919d311e0000000000000000000000000000000000000000000008bd9560c9b6011ea36e,14842655,395,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049c550b35c3e0000000000000000000000000000000000000000000008bd7ece37ad57be215d,14842655,488,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049c59839e83e0000000000000000000000000000000000000000000008bd765b5c145a10fa28,14842658,52,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049c5698326170000000000000000000000000000000000000000000008bd7be871f5d038fa28,14842661,42,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049c7bd8f0a170000000000000000000000000000000000000000000008bd3582c35b2e49b415,14842662,11,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049c7a632465c0000000000000000000000000000000000000000000008bd38494e4be95db415,14842664,269,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049c7a3dc339b0000000000000000000000000000000000000000000008bd38905c30c8dfb415,14842664,391,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049c7893a94ba0000000000000000000000000000000000000000000008bd3bba559d279a6c15,14842664,446,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049c797e43e3a0000000000000000000000000000000000000000000008bd39ff0c247cbf8b72,14842666,201,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049c792a296480000000000000000000000000000000000000000000008bd3a9eeb6773a40b72,14842666,539,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049aaecd457880000000000000000000000000000000000000000000008c0a33ef71b02e58a9a,14842667,19,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049afc30e11460000000000000000000000000000000000000000000008c0109c5372d851b211,14842667,26,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049afeea105b00000000000000000000000000000000000000000000008c00b73aa3b15ee051f,14842671,217,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049b118a6f7b00000000000000000000000000000000000000000000008bfe82baf4c1dadbc84,14842671,235,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049b098a49ece0000000000000000000000000000000000000000000008bff76a69cb60e355f1,14842673,118,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049b0a29f3c270000000000000000000000000000000000000000000008bff63bfdb65c2e0e2b,14842673,210,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049b0de3a06270000000000000000000000000000000000000000000008bfef2da3e8eab850bb,14842675,72,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049b0e42fe7270000000000000000000000000000000000000000000008bfee7901f50b958d89,14842676,479,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049b0a66d6a7d0000000000000000000000000000000000000000000008bff5d3f2262e8a8d89,14842678,188,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049b0709e40fc0000000000000000000000000000000000000000000008bffc3c87288507bd00,14842683,11,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049b24591448c0000000000000000000000000000000000000000000008bfc4b9ac59e5372a0c,14842688,235,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049b1fe33c5b10000000000000000000000000000000000000000000008bfcd3926ebcc0833c0,14842689,33,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049b1f735ad5b0000000000000000000000000000000000000000000008bfce0e509a6a8e33c0,14842698,209,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049b1d43f47960000000000000000000000000000000000000000000008bfd2382103832c33c0,14842701,544,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049b1dcf4f6b50000000000000000000000000000000000000000000008bfd130350cb5457d37,14842705,148,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049b1a337129f0000000000000000000000000000000000000000000008bfd81076ab547f86fc,14842705,257,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049b1aa3f9c1f0000000000000000000000000000000000000000000008bfd73b559a2b51b50a,14842711,261,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049b2039fbe470000000000000000000000000000000000000000000008bfcca712759552f44a,14842713,254,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049b1fa69e2010000000000000000000000000000000000000000000008bfcdbfd7eaa2633c4a,14842714,178,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049b20c4b85010000000000000000000000000000000000000000000008bfcba202a65286301a,14842716,208,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049b22a18ea010000000000000000000000000000000000000000000008bfc81af6d1036997bd,14842717,251,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049b2139003bc0000000000000000000000000000000000000000000008bfcac9e8b69a172e5d,14842718,5,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049b2244079bc0000000000000000000000000000000000000000000008bfc8d0340aa8a2f6b0,14842719,106,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049b20149e9a60000000000000000000000000000000000000000000008bfccfa0473c140f6b0,14842720,156,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049b1deb1d0a40000000000000000000000000000000000000000000008bfd11899163aeaa2d2,14842723,9,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049b16d1a03440000000000000000000000000000000000000000000008bfde9f84019052b0a7,14842723,99,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049b18ae768440000000000000000000000000000000000000000000008bfdb1868e5592759e5,14842727,60,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049b155c78fad0000000000000000000000000000000000000000000008bfe16bf5b692c1018c,14842727,84,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049b0e13f69540000000000000000000000000000000000000000000008bfef4cac6a3a25018c,14842727,112,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049b0556abc0b0000000000000000000000000000000000000000000008bffff3ee0e9c9d018c,14842729,79,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049b05736be3c0000000000000000000000000000000000000000000008bfffbd789ffbb5eff0,14842729,438,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049b03dcda9420000000000000000000000000000000000000000000008c002c43aae991a9ff0,14842731,93,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049b0796873420000000000000000000000000000000000000000000008bffbb5cd1e8a2983fe,14842736,143,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049af3d3e28000000000000000000000000000000000000000000000008c0215e07efd8c4d0a3,14842740,29,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049af1e7024430000000000000000000000000000000000000000000008c025095ea366be43da,14842741,70,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049af5495227d0000000000000000000000000000000000000000000008c01ea0394416384fe8,14842744,63,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049af1b3595570000000000000000000000000000000000000000000008c02575b781aa03fe14,14842744,392,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049ae60ce22ba0000000000000000000000000000000000000000000008c03baa0f0782a3fe14,14842763,182,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049addad60fe50000000000000000000000000000000000000000000008c04b9fadefb656fe14,14842765,42,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049adc142a3e70000000000000000000000000000000000000000000008c04eabafa96aedde3d,14842767,392,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049ade3daa9ad0000000000000000000000000000000000000000000008c04a92f95efb4b9aef,14842772,75,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049ae3f0a0fa10000000000000000000000000000000000000000000008c03fc6c4bb8cdac452,14842777,193,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049ae1070f1f20000000000000000000000000000000000000000000008c04553da9d0302c452,14842777,271,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049adfef7960b0000000000000000000000000000000000000000000008c04768c2d18f51c452,14842784,330,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049add7fe51c80000000000000000000000000000000000000000000008c04c0d5b78ed87fc9a,14842785,270,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049ab576029f60000000000000000000000000000000000000000000008c098614855062dfc9a,14842786,22,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049ac3eed22d00000000000000000000000000000000000000000000008c07cf44f4a9a1bdf80,14842788,7,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049ac096244f70000000000000000000000000000000000000000000008c08355861e05864a8f,14842788,200,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049acac1ac50c0000000000000000000000000000000000000000000008c0700fdfdcd2f3af44,14842793,32,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049acc6b756f10000000000000000000000000000000000000000000008c06ce90c9c80aa5a8d,14842796,151,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049ac539ede9d0000000000000000000000000000000000000000000008c07a9fad451b4b39a3,14842799,128,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049ac539edd470000000000000000000000000000000000000000000008c07a9fad6ddb2c7de0,14842800,342,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049ac539edbf10000000000000000000000000000000000000000000008c07a9fad969b0dc21f,14842803,286,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049ac6d7fd0e90000000000000000000000000000000000000000000008c0778f0b14bb985d2f,14842806,81,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049ac7375b1e90000000000000000000000000000000000000000000008c076da533db125384a,14842808,123,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049ac6ab99d460000000000000000000000000000000000000000000008c077e4c0adb402b1a2,14842809,287,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000499b3d15ddcb0000000000000000000000000000000000000000000008c2845914fdfa1f71a2,14842810,27,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000499bdb4d547e0000000000000000000000000000000000000000000008c271936b427ed31469,14842810,45,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000499d3b0f7d650000000000000000000000000000000000000000000008c247d841bca87c98fc,14842815,347,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000499e0bad40650000000000000000000000000000000000000000000008c22f1929b0fcd01d62,14842816,3,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000499e80e01bee0000000000000000000000000000000000000000000008c22132680a40791463,14842823,372,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000499ef815afee0000000000000000000000000000000000000000000008c2130ec626cefdb0dd,14842833,11,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000499f13346fae0000000000000000000000000000000000000000000008c20fd75526df2b28d4,14842833,312,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000499f3fb241e30000000000000000000000000000000000000000000008c20a9077e82f645558,14842835,177,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000499f7ca8d72f0000000000000000000000000000000000000000000008c2035586605e7cc306,14842841,13,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000499f7efff4c30000000000000000000000000000000000000000000008c2030e787b67a65080,14842843,475,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000498d7c11698f0000000000000000000000000000000000000000000008c429ba8387a80cd080,14842847,19,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000498d71b614780000000000000000000000000000000000000000000008c42af775d374131880,14842848,153,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000498d604c36370000000000000000000000000000000000000000000008c42d0c5e0800621880,14842848,253,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000498dbe6794b90000000000000000000000000000000000000000000008c421ddb617e34a7e47,14842849,363,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000498db7a5e2ba0000000000000000000000000000000000000000000008c422ac7a2fa5e5e2e3,14842849,537,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000498dc096b43a0000000000000000000000000000000000000000000008c4219c837a593bf148,14842851,189,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000498dc7df803d0000000000000000000000000000000000000000000008c420beef1c1422d3ae,14842853,15,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000498dcaf4be710000000000000000000000000000000000000000000008c42061278e2f485e7b,14842855,219,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000498c655402710000000000000000000000000000000000000000000008c44b220378613d528b,14842858,522,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000498c553832a90000000000000000000000000000000000000000000008c44d0f0a98f3f1c28b,14842863,7,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000498c3e3f1aca0000000000000000000000000000000000000000000008c44fce2b4a9c233ac9,14842863,117,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000000000004980002cdecd0000000000000000000000000000000000000000000008c5c6c087e440adf28d,14842865,146,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000497f8c40d8710000000000000000000000000000000000000000000008c5d4a13e97e811f28d,14842865,200,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000497f185640480000000000000000000000000000000000000000000008c5e281f54b8f75f28d,14842865,350,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000497f301db0630000000000000000000000000000000000000000000008c5dfad8201c431da02,14842865,416,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000497e145419e10000000000000000000000000000000000000000000008c601a7ed774e339202,14842867,174,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000497da8da59450000000000000000000000000000000000000000000008c60e86730cd5003919,14842872,383,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000497cfb03f0e40000000000000000000000000000000000000000000008c62357851a50163919,14842872,463,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000497cff041f560000000000000000000000000000000000000000000008c622dd9b5674714044,14842875,10,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000497cde1a63e90000000000000000000000000000000000000000000008c626ce9cc5a12a3a6a,14842877,377,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000497cafb567c90000000000000000000000000000000000000000000008c62c5cf0593205a3c4,14842878,229,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000497ce8ce27e70000000000000000000000000000000000000000000008c6259100b438e2fcaf,14842890,49,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000497d09967d670000000000000000000000000000000000000000000008c621aa059ff0ffdce7,14842896,6,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000497d53f6af1e0000000000000000000000000000000000000000000008c618cf9fd615484bc4,14842896,185,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000497d414d624f0000000000000000000000000000000000000000000008c61b0bb2ada88a0125,14842899,318,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000497db0200b410000000000000000000000000000000000000000000008c60ddac6f739830413,14842901,81,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000497e78288a410000000000000000000000000000000000000000000008c5f60be48c1bc4885a,14842903,139,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000497e6c915be10000000000000000000000000000000000000000000008c5f76f2a04794e885a,14842904,34,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000000000004971ef10bd110000000000000000000000000000000000000000000008c77689be24ec59f12d,14842906,167,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000497285d66ff10000000000000000000000000000000000000000000008c764920159e7ec5f11,14842906,240,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049725c35caa10000000000000000000000000000000000000000000008c7698f98c3796848e8,14842906,438,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000497171c965200000000000000000000000000000000000000000000008c785aab49557b557cf,14842910,206,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049716a4846ce0000000000000000000000000000000000000000000008c786910c09f55b8fa8,14842910,248,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049715ac8b5660000000000000000000000000000000000000000000008c7886cc27ccbcaeed0,14842911,357,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496f182233920000000000000000000000000000000000000000000008c7cdd053ff10beeed0,14842916,396,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496f2ff9b7920000000000000000000000000000000000000000000008c7caf8b995f860f595,14842923,175,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496efa0f2c730000000000000000000000000000000000000000000008c7d1700f7c10841da5,14842925,41,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496efe0be6920000000000000000000000000000000000000000000008c7d0f660881658b390,14842925,524,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496f1287301b0000000000000000000000000000000000000000000008c7ce85509ee29dbc4a,14842929,377,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496f4543219d0000000000000000000000000000000000000000000008c7c8790544f5b2ba94,14842930,341,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049706f49139d0000000000000000000000000000000000000000000008c7a4f2aad235cd6b3f,14842932,219,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496f4df8aa860000000000000000000000000000000000000000000008c7c7a4739358476b3f,14842932,461,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496eda4166820000000000000000000000000000000000000000000008c7d5852a46ffab6b3f,14842935,84,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496ed91bc4570000000000000000000000000000000000000000000008c7d5a861a4c101733f,14842938,6,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496ef06402c30000000000000000000000000000000000000000000008c7d2e1d6b3f16ea416,14842944,364,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496e21d12c2c0000000000000000000000000000000000000000000008c7eba86faf25ab9a4d,14842945,30,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496e188f8e140000000000000000000000000000000000000000000008c7ecc4a742a3b39a4d,14842948,135,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496e3d8d0f250000000000000000000000000000000000000000000008c7e85babe124da5112,14842948,213,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496eba872f8e0000000000000000000000000000000000000000000008c7d9755dc0e3ffada1,14842951,592,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496eb53900ae0000000000000000000000000000000000000000000008c7da18425bb4f4a009,14842952,488,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496ebec9b9c00000000000000000000000000000000000000000000008c7d8f4552709ed0247,14842953,308,
